Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-001,Source record,EPH-0091,Bermology track-building guide,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0091/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0092,Keith Wilson Redline rider profile,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0092/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0093,PK Ripper Radical Art competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0093/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0094,Neal Stevens State of the Art feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0094/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0095,Shiner SE Racing news and free-decal mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0095/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0096,GT racing and dealer advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0096/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0097,De Ver Cycles BMX bargains listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0097/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0098,Max chainring carrying bags,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0098/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0099,SunTour HL-100 headset locking nut,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0099/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0100,Oakley O/20 goggle product notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0100/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0101,Torker Ultra 4 lightweight stem,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0101/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0102,Renthal wide-rise handlebar range,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0102/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0103,ABMX Wonder Light street-safety offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0103/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0104,Huffy Pro Thunder Competition Certified range,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0104/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0105,Race Inc Aero special feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0105/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0106,SJK British chromoly race-bike test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0106/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0107,Cyclone Bikes seven-sticker packet offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0107/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0108,UKBMX national rule-book notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0108/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0109,Puch Murray 20-inch and 24-inch BMX range advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0109/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — August/September 1982 — Volume 2 Number 3. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0110,Diamond Back Silver Streak and Pro-Star information-pack offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0110/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — August/September 1982 — Volume 2 Number 3. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0111,Kenda Karate tyre advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0111/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — August/September 1982 — Volume 2 Number 3. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
